8.439745920035827131e-01,3.664406565367416269e-01,9.286125012030541637e-01,6.656710409284483099e-02,2.224976900675272873e-01,7.823199895496346645e-02,7.415690557381677817e-01,9.186569039340338749e-01,4.098680131230353352e-01,8.206233745346321884e-01,3.449725047290110869e-01,9.661005964832691806e-01,3.267092467434110636e-01,6.236720316006683085e-01,9.227555020764430793e-01,9.765815110092883611e-01,4.113141379751698024e-01,1.714603739210555089e-01,6.235605397774213188e-02,6.926601457253123151e-01,8.254361468002184843e-01,4.095707968591966175e-02,1.673883756312546378e-01,1.176119087408217245e-01,6.564053392287588773e-01,1.351572669762899359e-01,4.524407908305136949e-01,6.504583925551838952e-01,9.334093918727287553e-01,5.274455771996150455e-01,1.823312105891933266e-01,5.624990066472794759e-01
2.926979756782311926e-01,1.571024451985945092e-01,5.849259692792835308e-01,8.954633232345653449e-01,3.207997560219074673e-01,6.512798056033943794e-01,5.527940713513669335e-01,6.630462911124211933e-01,9.077666918302985666e-01,3.803073306725190950e-01,2.243180789289489496e-01,8.432597299510806721e-01,8.493098062322551600e-01,4.851775949418873912e-01,9.823689312397636542e-01,6.622692469274662486e-01,9.550894599913715144e-01,8.762767934885112853e-01,2.960090093929557131e-02,3.676830830678137207e-01,5.885007286100363277e-02,3.903656035730700413e-01,6.777428068218788182e-01,2.813309758345780009e-01,7.757489637898303814e-01,1.798331430902913031e-01,4.269323876263031448e-01,6.173014209730572910e-01,2.177040733890027724e-01,1.275386167833183482e-01,6.881862984927826776e-01,4.070761101390028003e-01
3.544968957624488048e-01,3.236749852571935149e-01,7.560166467790374600e-01,9.034485270058368878e-01,6.755775134753612132e-01,6.476370015528167823e-01,1.106800428248921886e-01,6.173522906606959681e-01,6.269099600399536953e-01,1.680732840790546412e-01,1.973837686835202554e-01,8.085061840999639982e-01,8.687947829108333408e-02,3.295907711652683592e-01,5.702777114816222070e-01,6.288557150869624746e-01,8.064569616678182173e-01,6.667772459684306874e-03,5.330468137167300169e-01,2.835057788999806316e-01,7.518112080949643783e-01,5.308230214072030551e-01,5.164332429289528736e-01,1.175217454257846406e-01,3.157688989058337059e-01,1.054088097528411705e-01,6.176577390153790148e-01,9.002976832149440778e-01,9.397759081375623991e-01,6.152928783770024168e-01,9.862170957833684692e-01,9.685626978813175469e-01
9.511597556766074879e-01,7.874775142356198465e-01,1.204922473295678698e-01,3.844614871628393438e-02,3.160679083050572657e-01,3.569992542910636057e-01,5.346022109244493725e-01,3.479961769592201382e-01,2.325166166926337930e-01,8.064158551389114526e-01,7.748812116856962362e-01,5.080410892508960830e-01,7.912300551342640320e-01,8.985271528910566685e-01,6.674360851047697052e-01,2.213125703137712730e-01,1.158305528112685279e-01,8.450304051669688121e-03,5.685940172424548411e-01,4.560105890083641089e-01,1.154954399961605205e-01,4.793521291418866292e-01,2.981457098462368949e-01,9.201477293253405021e-01,3.210122916138921090e-01,7.294629812457316120e-01,2.698262243615112688e-01,2.099999324362245012e-02,1.851430556474674693e-01,6.212697200691160715e-01,1.572439315559831519e-01,6.508862397114160148e-01
1.275735626191339955e-01,7.934554772405520984e-01,2.743985001068148799e-01,1.830102871609342596e-01,5.830665430985410014e-01,9.591448180520028011e-01,3.159963792660676063e-01,6.106798731685761927e-01,1.386974575042706492e-01,6.906881539542384374e-01,1.917436754239331131e-01,2.541009608575052203e-01,7.303753328365637509e-01,1.000886547740492682e-01,9.946530417532900570e-01,9.413105944865211017e-01,4.687539871120375290e-01,3.672641726305059251e-01,7.911530354462236181e-01,7.861267783170994283e-01,9.438114890968460902e-01,3.508301954057730931e-01,9.194606314084622367e-01,5.068090247824509342e-01,6.219554869563960198e-01,2.587081896759828581e-01,8.496088980608629271e-02,1.992904798170481717e-01,7.939857697457499697e-01,8.588807375147676781e-01,3.793767021488514413e-02,9.544596319763021253e-02
6.874757150038325326e-01,8.535891755885288701e-01,5.913283363458406994e-01,3.550583347250522159e-01,6.739624931302472532e-01,4.271891507311100789e-01,9.132596564131590933e-01,2.156681046151227577e-01,6.946588152892516632e-01,9.556940684170658340e-01,4.656087154874968270e-01,6.050655653400981437e-01,2.156747108496637200e-01,7.047642622658474298e-01,7.699471810313507358e-02,9.727569012401182658e-01,7.594623104297479887e-01,9.327276450780924710e-01,5.274751925361897964e-01,3.218137315968194745e-01,2.488096826418558782e-01,5.269816821936645912e-02,4.568111465160104023e-01,4.691381042263698120e-02,7.538664128555843114e-01,8.529314839011183924e-01,8.277925926109622745e-01,6.711771072511396596e-02,4.919270260669453831e-01,7.882501126684275938e-01,4.821228066441796134e-02,6.711783500242308742e-01
9.957371610640375348e-02,8.440432305069134333e-02,7.050431038587375854e-01,5.585420193507395492e-02,6.550946677133175911e-01,5.176479513819841616e-01,6.318012598615052600e-02,5.511890647568934432e-01,4.180392696389958473e-01,5.222011683801531801e-01,4.917022740992832430e-01,5.124579709820322737e-01,4.841467769306806446e-01,4.702082314075324287e-01,1.008151248892623641e-01,9.898807905207551716e-01,9.265479721973939320e-01,1.220888406189781783e-01,2.221371788751415055e-01,3.074683143218247539e-01,7.488758366419474566e-01,5.227279097723380730e-02,2.403714133620455939e-01,6.764063496258814201e-01,2.923198965693117879e-01,2.978584587468920963e-01,2.129107980313728055e-01,5.345639435254225802e-01,2.575771668803975567e-01,6.727744709978712434e-01,4.787921479117817070e-01,8.281101236066024107e-02
8.302044207815548749e-01,6.063840475753807802e-01,1.307958526332277938e-01,5.136902321061409538e-02,2.168685845618409935e-01,2.574484986351011084e-01,8.081504185367599513e-01,7.016125054114041859e-02,2.139251942218022284e-01,7.438406010801166257e-01,3.189842126085973284e-03,2.500375682189154292e-01,5.318146244360456576e-01,1.591361972338865005e-01,8.234180514121074435e-01,2.661577024654049328e-02,7.738007209596302616e-01,4.426616378709532507e-01,2.432782210891897279e-01,5.765132568868734930e-01,6.199153124307372753e-01,1.205954790561312162e-01,9.748888724115944981e-04,3.176722248868419918e-01,5.612660620257596822e-01,1.793914057114389671e-01,7.741530833589073124e-01,5.694102828767412250e-01,6.644239601441715992e-01,6.351765241619200530e-01,6.000410861046222566e-01,6.694604782263868792e-01
6.162091902098161267e-01,6.385745189037130842e-01,2.708617129504731214e-01,9.156238758767371033e-01,5.002077823355177699e-01,9.954342581529466161e-01,4.836500377718461197e-01,6.433879008361709229e-02,8.185089185091627417e-01,2.577238626726843229e-01,3.072701530953808602e-01,6.099446837947409827e-01,5.013407415100199493e-01,7.045661436635326513e-01,9.025547695108060431e-02,4.248909788910021357e-01,9.784164210597326994e-01,8.590608580801790684e-01,8.118113725581906914e-01,5.713109119241398526e-01,5.500916321561666322e-01,4.517476587755209216e-01,3.202391579073812222e-01,8.471798206420166899e-01,9.487228253891295537e-01,1.258950788597482662e-01,4.213536410414886468e-01,8.337545070006188164e-01,9.626837721705550077e-02,9.711594921639131739e-01,1.975677981127835769e-01,4.340482789339683567e-01
1.394491387785309344e-01,9.338245188702276600e-01,3.307263469310054438e-01,3.733853061384179162e-01,4.592620144747185940e-01,8.548602098588804488e-01,4.168033179686829737e-01,4.794622842122465700e-01,8.565573237239256787e-01,5.932325804939467817e-01,1.297811216647803967e-01,8.728331029273596053e-01,3.815920466975196712e-01,4.528744026624317298e-01,1.042777372210070830e-01,5.676746523072603301e-01,5.229633211390346537e-01,1.800287855453633901e-01,7.673039524016349588e-01,9.257161685757109293e-02,8.701809923338740260e-01,4.776763468014351144e-01,1.038824755885692230e-02,2.847657707777909719e-01,3.404605873772315050e-02,8.041192428894147204e-01,2.317284072251711846e-01,5.985815354817569656e-03,9.653352911812651538e-02,3.182119722953125063e-04,4.831049551394537289e-01,4.450019897024409810e-01
9.522236274974024139e-01,7.923989337891903517e-01,8.585490910789435048e-01,9.699095417471208513e-01,4.362374638369193036e-02,9.236505767801149736e-01,1.609879490251702183e-01,9.722463884052113814e-01,1.513288845753590905e-02,8.811056051835131075e-02,2.873715577399506005e-01,8.432352048063933569e-01,7.600418011616498770e-01,3.516019091517283979e-01,5.294462700091492335e-01,5.557174937301927464e-01,5.798051559792243292e-01,6.984056832792702174e-01,1.060746438305028017e-01,8.338294645482906553e-01,7.265733254670962982e-01,5.427715888130951738e-01,7.100577453025841423e-01,5.521944172269904749e-01,6.369982744356250670e-01,9.123717398901995956e-01,1.348251298334128823e-01,1.192350161788900964e-01,7.921669482120345940e-01,3.057668582226804599e-01,8.018211275496385237e-01,8.669762936785188057e-01
5.363451427986859477e-01,2.192924879035746955e-01,9.583103170739264431e-01,6.681052937022349258e-01,5.591167797438097997e-01,7.591705910637297494e-01,2.176522581942504919e-01,9.396066040593212820e-01,3.370445750119074324e-01,6.057932228014284437e-02,2.417573649863846708e-01,2.672403518561300428e-01,1.384134062570089307e-01,6.237731859855624172e-01,5.698170178206301006e-01,6.494526475055062420e-02,5.111458998485235439e-01,9.773278912084855108e-01,7.885188226433458292e-01,4.640225243981372927e-01,8.980025652570731154e-01,2.106589354993979590e-01,3.326130304775979374e-01,7.996432826237752645e-01,5.162290449189617103e-01,6.241845362288945820e-01,5.903575545345568498e-01,3.813764149037724982e-01,7.347267268873189927e-01,2.592687543692916430e-01,5.847974679562250033e-01,5.673876540267647206e-01
3.432178687357576585e-01,5.702594816745425454e-01,1.278313611726534793e-01,5.281129182470781780e-01,1.228855289989015942e-01,1.816019688415000388e-01,4.007563055049764289e-01,7.161770656001130719e-01,9.673582044340132136e-01,4.983650087717897970e-01,6.769483807636538231e-01,3.147990369634763308e-01,5.918957534522217845e-01,6.862858503403480581e-01,5.145033759953487884e-01,1.863680603928176138e-01,2.668807891054617576e-01,9.277719309077087084e-01,8.056470302788764082e-01,1.641419713910718947e-01,8.622503993547069312e-01,6.476295208586329011e-01,9.630922416502029071e-01,7.619046778289848554e-01,4.141198518843547394e-01,3.454393818827138363e-01,2.445950181018351488e-01,6.275476739263188275e-01,8.366431203040680664e-02,3.868540213956267459e-01,9.534016372483780088e-01,7.080481659978197229e-01
8.050186982910773059e-01,2.373074713769580679e-01,1.046239357706981732e-01,1.425410132633845306e-01,4.097374716650848958e-01,9.303713166511407007e-02,4.595498860970739230e-01,1.688501231253860535e-01,8.872557848760179722e-01,8.721942067652133090e-01,6.366085191336690041e-02,9.393268835239206860e-01,5.844349840805472818e-01,5.316807366026898851e-01,7.489658401400564047e-01,5.959535634198163123e-01,1.106370225249183603e-01,6.097480060910009936e-02,7.074730861804434667e-03,1.896423678956762338e-01,2.334752999613995961e-01,2.739964096053819631e-01,2.969869580587679581e-01,9.509100268481410767e-01,1.140192686455870907e-01,4.225102184399901484e-01,4.961190491363400845e-01,3.716382225820136220e-02,8.047992945434726542e-01,8.133158607846647792e-01,1.758192567604274226e-01,4.803381441825467224e-01
4.401572466041382414e-01,2.973672285332762399e-02,3.734704730479700974e-01,7.302375735941175616e-01,5.964583016277057448e-01,2.659349732401787847e-01,4.708690514948444816e-01,5.955442452006166620e-01,5.966913654106698051e-01,6.644857802156798332e-01,6.925193345336002615e-01,6.817606795591816260e-01,4.279562404891068539e-02,3.851426329508823576e-01,7.309432976403912319e-01,4.041685675208811501e-01,1.353587004383564052e-01,8.298858278790341991e-01,3.376259609414506979e-01,8.401639070948143662e-01,5.174113551782455467e-01,3.467355062155458301e-01,4.851023415284072549e-01,9.010849003538357049e-01,6.981856401325718942e-01,4.542547636313136739e-01,5.987467294289184894e-01,4.678763606892639704e-01,9.463263163178770032e-02,7.098007720408637811e-01,6.631490006261461234e-01,5.095353606320629503e-01
8.002262370946996439e-01,2.087206519445666819e-01,6.267489739472842381e-01,1.534675382282668643e-02,2.950574478380696419e-01,8.844364262763605433e-01,4.902969177904782372e-01,8.240905508860723039e-01,3.004555069102438081e-01,2.841944607482552732e-01,3.963226666619930061e-01,4.370036753038648580e-01,8.934127335968800043e-01,1.056914210433964607e-01,7.936245189635726671e-02,7.582086435118418066e-01,8.934704118254338523e-01,4.676480691009982094e-01,2.345084610728658259e-01,5.015571824125353295e-01,2.754757790306827658e-01,5.398205433378642226e-01,4.772510422034913491e-01,6.352225818461328943e-01,6.550895917775662047e-01,6.962824115755050780e-01,7.389632145961124721e-01,6.838094986312787116e-01,7.312047729493429404e-01,4.189690094741761461e-01,5.954392159735616419e-01,6.994078347989232114e-01
5.903914538628564079e-01,9.059450954570561487e-01,5.853852584007681603e-01,9.063996608667678201e-01,2.850294960160631996e-01,7.966991731239602137e-01,4.052071309392574205e-01,4.213586842767047536e-01,2.624150511603455804e-01,2.290204348845144011e-01,1.430122575419389142e-01,2.447930279971830547e-01,3.414626673648044619e-01,8.840927679368331127e-01,3.712383574746506154e-01,7.471419605940675668e-01,5.239415880658628843e-01,4.972706942277909103e-01,7.072105314444493418e-01,6.251639920714446852e-01,1.102180465456958913e-03,3.604992249544202165e-01,3.163126219186135346e-01,4.244045914774181583e-01,8.618552038361700918e-01,1.471052508761876432e-01,7.240790515116408699e-01,3.475406814649953935e-01,2.355969037416697498e-01,2.986807989627056070e-01,4.850440198269038161e-01,8.653374532400193164e-02
7.940099012581744997e-01,1.224155135593283372e-01,8.624129817403481946e-01,1.721953577138007896e-01,2.226853009349023527e-01,5.188682262048721627e-01,5.139357603858555334e-01,7.672093417827788864e-01,6.560827569550702343e-01,5.878100084009788562e-01,9.772411135130788518e-01,8.759965300858115755e-01,8.307924141509026583e-02,1.434125427774575190e-01,6.326649825820567230e-01,3.657866187955732817e-01,9.461203953540584521e-01,8.098058298166311841e-01,9.884387637731510967e-01,5.748456115768361130e-01,8.434447468322278096e-01,8.208213309944435432e-01,8.827823409657289400e-01,3.516183077608280305e-01,1.626522699433146091e-01,3.287432484196867177e-01,1.560252919152750328e-01,4.993732182397133679e-01,2.980221482307962022e-01,6.465907957235839110e-02,5.099824425615987478e-01,8.252042874471254841e-01
5.174402187765957395e-01,7.049102759388718997e-01,8.075101053281336094e-01,1.325934071597686392e-01,3.904853470696867390e-02,4.892046460111543205e-01,8.454085840683650543e-01,5.924459443073927245e-01,1.011525790755349874e-01,3.969062829979260743e-01,7.258873040032761681e-01,8.570821717469956358e-01,9.347581218976164230e-02,4.388639735105782647e-01,3.872001658244028643e-01,9.906117001783039111e-01,2.157243827719668161e-01,8.438059313309489440e-01,9.535277030135018705e-01,6.447238961549609515e-01,8.461730738838748600e-01,7.809127449142199140e-01,3.267789311962009391e-01,4.989168331932103406e-02,1.037774488195560840e-01,6.088429711802931799e-01,3.598077862513984204e-01,2.236324289089872686e-01,8.726164083159031470e-01,9.617610046455166151e-01,9.496133419439199974e-01,5.090424359318799219e-01
9.275390297567668307e-01,7.254325996050924319e-01,8.961598179553081911e-01,4.687938669743862974e-02,8.946096731663762958e-01,3.325163534036161828e-01,4.306003064862253815e-01,2.175351830608458492e-01,7.899881744528868266e-01,5.141445977093239694e-02,2.280178120700329103e-01,8.600671216015581821e-01,6.769613356784748293e-01,6.934958231006727036e-01,9.354214715788673473e-01,5.419436464196604186e-01,3.355721816922737633e-01,1.111445963101674872e-01,6.620334633752662512e-01,4.726281145743252976e-01,9.269207386468431009e-01,6.831506025593222509e-01,5.705112724695357018e-01,1.419679069760551027e-01,9.804082434069050223e-02,9.415265467311915160e-01,8.028058928976771202e-01,1.017464547769234562e-01,2.231453656588774370e-01,2.217857444528670285e-01,8.580924795103210823e-01,4.279777568592553205e-01
4.166787026095453150e-02,1.779472676242611628e-01,8.823226261887545663e-01,1.143983834333550664e-02,6.472397575721160479e-01,6.441420528063229733e-01,9.224927032392460369e-02,3.621648731074882388e-01,9.902193502794260915e-01,9.121461520535614209e-01,7.419418975005588335e-01,4.860600718354944894e-01,4.490751387550011575e-01,9.103881997059932729e-01,4.184643358296311622e-01,8.457235741270059393e-01,5.930232996277245983e-01,5.128610144680860738e-01,8.327811182473994212e-01,4.784519119765341388e-01,8.157806002666077028e-01,8.515594213445953908e-02,1.650430083188780817e-02,5.422766431528601716e-01,3.958106417076742156e-01,4.664685121729255091e-01,1.010487391065619800e-01,6.392160262948927141e-01,7.338825377943167805e-01,5.801689220350259024e-01,9.110245764345122899e-01,2.745639896957019488e-01
4.001426204487660288e-01,7.443234849433668643e-01,1.131158403153802450e-01,8.901824119507937283e-01,3.282904548585749982e-01,9.592453283694052368e-01,1.585960833522537250e-02,3.553293340874857931e-01,7.992037409203388565e-01,8.612618697137608414e-02,4.633809366115169137e-01,9.929469961432348946e-01,3.929304935177565516e-01,7.310304663375288836e-02,5.812961624499481950e-01,1.474720020985900160e-01,5.450941555755322021e-01,2.866014983648396131e-01,1.462368396913801272e-01,3.348911989843116332e-01,8.888061393231947438e-01,3.400845743877745075e-02,4.592849532875890040e-01,7.268450639953063508e-01,4.498074232696095409e-01,3.637326265765212785e-01,5.553356364756067975e-03,1.897492895847652239e-02,4.784203089561607225e-01,4.647627478302819304e-01,4.181797171406779201e-01,1.209105610533646180e-01
2.503483518594478152e-01,1.981422708730291582e-01,9.583179105607571024e-01,1.781458410649819912e-01,4.448459884884609083e-01,2.587592481687658319e-01,3.444553996780985727e-02,8.128936718843963183e-01,8.389494997622768402e-01,9.834605462704132384e-01,3.931581860211910140e-01,5.456923245577127712e-02,7.807069127536636621e-01,7.551187016781811812e-01,9.711936200270264719e-01,9.094451796073580452e-01,2.522818533567992016e-01,2.503458335471466789e-01,5.228318601559314160e-01,6.051040826579903165e-01,7.252228960013026304e-01,1.011548088882678886e-01,3.748798419503979185e-01,3.226095487575998400e-01,3.500219156521845454e-01,4.011481777781624736e-01,9.594173340142972961e-01,9.574232727130578269e-01,4.029361183693761506e-01,7.911821970597210374e-02,7.135594427961804431e-01,5.303784179915376207e-01
4.926944312415213467e-01,1.844045372725267029e-02,3.206416289523450480e-01,8.131507820713622658e-01,4.614039580273093799e-01,4.564974452986203524e-02,4.279436376242917728e-02,4.104467162496290289e-01,2.333898493622987846e-02,7.608775592246619368e-02,4.915186376498590359e-01,5.937723245003228012e-01,7.905144168725619647e-02,5.932854925481708674e-01,4.333665262609718294e-01,5.838444500220562050e-01,4.623636367505423728e-01,5.514292347477479650e-01,2.883479543640293796e-01,5.206433955916854872e-01,9.405728000349083961e-01,6.320066305938180085e-01,7.433218604285440900e-02,6.617110393053049489e-02,2.663350131881256910e-01,5.831260299687136550e-01,2.487593655121654868e-01,4.736262605753414068e-01,3.514244677632093472e-01,5.907571790340089279e-01,1.302417390845744816e-01,4.418491186297996975e-01
6.165717825582764933e-01,1.342164293101743011e-01,8.747912517023512802e-01,7.574710402860497238e-01,8.556487253079225752e-02,6.718692916141171256e-01,4.837640960313094318e-01,1.144367908336556550e-01,7.670627368726021800e-01,7.562851583388026100e-01,2.866015730221271873e-03,5.138049573551040083e-02,2.428273495724734277e-01,4.427585008897851893e-01,4.629499531082141850e-01,1.946939012882155096e-01,9.036482479920703303e-01,2.286184431001703210e-01,9.956909270648680588e-01,4.867880966868587400e-02,3.640409895496488080e-01,8.267340538130615313e-01,2.572193575138710386e-01,9.103379798361617148e-01,9.476668805782239025e-01,3.524079222332900940e-01,6.308475095679338951e-01,8.079020678654362797e-01,5.223981104502399830e-01,7.771956145621898848e-01,2.610757840233562943e-01,6.788486013792967011e-01
2.665503195725418273e-01,2.570647729752034705e-01,1.152222254849902816e-01,2.874546313919571494e-01,4.342225566162243311e-01,3.832777346040046051e-01,9.456087468829513787e-01,9.792579583764935425e-01,9.974904285336261278e-01,1.792648966082719397e-01,6.004633483646836245e-01,5.984144637698900482e-01,6.680909012306224248e-03,8.034700870014002128e-01,7.780608986924448800e-01,1.722972568733205367e-01,6.055522791133539640e-01,5.166790103603964290e-01,5.635367571267464459e-01,5.955431535741502191e-01,4.849690060084763665e-01,6.630986824717260975e-01,2.643555483872550571e-02,2.089691215576217065e-01,7.948004070169146784e-01,1.938186392638943101e-01,8.438877124379073891e-01,1.208403306107341812e-02,6.903536639497231953e-01,1.737339680243663587e-01,6.632294729698943181e-01,8.990711361432783821e-01
